ASV_ID	arc_eval	bac_eval	euk_eval	mito_eval	eval_method
116d8aa302b93b0f80fa5c076956ffb3	8.8e-40	3.4e-99	NA	NA	barrnap:0.9
117b659789d1916401375f60d42b7e03	1.3e-38	4.9e-106	NA	NA	barrnap:0.9
1183938616b8b4361a18f5c099b1991e	6.1e-20	8.4e-41	NA	NA	barrnap:0.9
11af8362da016f704f4a9a51042cec4b	3.5e-40	5.1e-100	NA	NA	barrnap:0.9
11dbc78887a83a89276fcdc415e962fb	4.5e-36	1.1e-101	NA	NA	barrnap:0.9
11dcd9f0a455faf87012c668d55dde3c	3e-38	2.6e-94	NA	NA	barrnap:0.9
121bbd9eb4d1d93f22ce8c32e927e1f2	8.6e-35	7.7e-103	NA	NA	barrnap:0.9
126bede26abd915423795e398bdc87a3	1.2e-38	3.5e-95	NA	NA	barrnap:0.9
12721e96b09fc1db17b50213180031b4	2.9e-41	8e-104	NA	NA	barrnap:0.9
127912a2c85f621fb399693fdabf0bb9	5.3e-11	4.2e-33	NA	NA	barrnap:0.9
127b767e49b4de479194ddc237dc38c3	4.6e-38	1.3e-97	NA	NA	barrnap:0.9
128b5235562349be5141d1e46a0308c7	2.2e-35	1.5e-95	NA	NA	barrnap:0.9
12a498af19f80346924729856d460f3c	1.3e-37	9.6e-101	NA	NA	barrnap:0.9
12a601f0274371cd8b4f04187593b89f	1.2e-39	8e-95	NA	NA	barrnap:0.9
12ac4f6a924867eceed773e9088799ed	1.3e-40	3e-102	NA	NA	barrnap:0.9
12c1ba16873c3fba6ea905bd5da68a44	1.5e-34	9.8e-89	NA	NA	barrnap:0.9
12e1f87c5734aca8ce8704a77575958d	3.4e-33	2e-91	NA	NA	barrnap:0.9
12fc564ef4fa08633fe4a2676a6530b5	2.6e-37	3.8e-105	NA	NA	barrnap:0.9
12fe281a83a890cbcfa2e802d4bef8ed	1.4e-43	4.3e-104	NA	NA	barrnap:0.9
12fe6eb83ae361216d274afdbc9756e2	4.5e-35	2.5e-103	NA	NA	barrnap:0.9
130000cc758c78457a5469881fff8961	3e-33	1.3e-95	NA	NA	barrnap:0.9
13093dd9a06f5519d60b03b7e3004745	2.9e-42	5.4e-103	NA	NA	barrnap:0.9
1309ace81ccd071f9085d5f697e1223b	1.9e-40	2.2e-102	NA	NA	barrnap:0.9
132122c034be62c9689d03800abe6cd1	1.6e-37	3.7e-96	NA	NA	barrnap:0.9
132dafd5a6d93d0de434691a49535786	5.6e-38	1.9e-100	3.1e-08	NA	barrnap:0.9
1331c49ac69bd0c82af047343705e607	2.7e-34	4.7e-105	NA	NA	barrnap:0.9
133681a727e882e68c1a1c1c4e34f577	8.6e-37	2.4e-91	NA	NA	barrnap:0.9
1338235f30c4d324bfbbb04a0fecbcd6	2.1e-37	1.5e-103	NA	NA	barrnap:0.9
133d430adce805a375173760911819d6	4.2e-38	5.1e-106	NA	NA	barrnap:0.9
1340d6d65c35c978961ea419b128a0b5	8.4e-37	1.3e-102	NA	NA	barrnap:0.9
13459cdba047e28bca2cb01667eae803	5.9e-37	4.7e-100	NA	NA	barrnap:0.9
136ba9407f4ba025981a5b0a7035bd30	1.9e-40	8.4e-100	NA	NA	barrnap:0.9
1385f75e9c2e985967d0743e7a6098a8	3.6e-39	7.3e-100	NA	NA	barrnap:0.9
13b9ac16ee0614787af8d7304caf9496	2.1e-42	2.4e-103	NA	NA	barrnap:0.9
13bc4bf2a4ab08a2740c979ce2216389	9e-41	2.3e-101	NA	NA	barrnap:0.9
13e404fdaded234b694d6066c9ce0447	2.6e-37	3.8e-105	NA	NA	barrnap:0.9
13fbd9d6438e3130548dc2301324b970	2.3e-35	1.1e-95	NA	NA	barrnap:0.9
141a4fd9713e9ab966885e8564513488	3.8e-39	1.6e-103	NA	NA	barrnap:0.9
141dbcfb5e094aab902bdab94faa65e1	4.6e-35	1.8e-98	NA	NA	barrnap:0.9
1432148ff2f735ba5c93c6046c84bf41	1.9e-41	8.2e-95	NA	NA	barrnap:0.9
143db61096635b021fd4f184a5ae73ed	6.3e-37	3.7e-93	NA	NA	barrnap:0.9
14565da886988d5014d9b6f2e3a04308	5.3e-11	4.2e-33	NA	NA	barrnap:0.9
148882a3f5749285059dfb4cfe87751f	1.7e-35	2.3e-96	NA	NA	barrnap:0.9
14a22a582464d82df88b6ee1a1999029	8.6e-40	6.8e-89	NA	NA	barrnap:0.9
14e4a4f0ab8533c4e05cc7dc94d0d61d	9.9e-37	2.1e-99	NA	NA	barrnap:0.9
14fa53c4f8b44febf3d27208a788a525	2.7e-31	3.4e-87	NA	NA	barrnap:0.9
1536a04075b1c1f2306004b04c9fe9ec	7e-35	1.1e-94	NA	NA	barrnap:0.9
155df486fd5ccac0cbf5c3cd6f17f1cb	2.3e-36	1e-90	NA	NA	barrnap:0.9
156c7e84f213fccc32c630444c48454d	3.9e-36	1.2e-95	NA	NA	barrnap:0.9
1588ba6ef9168ec5c9704b1331680299	6.5e-37	8.4e-89	NA	NA	barrnap:0.9
159a09c3b23fc5793b1be702ff5c8cc8	7.1e-41	2.7e-99	3.5e-07	NA	barrnap:0.9
15c0eecccc48f80439a7cf0bf737fdb0	5.9e-34	7.5e-96	NA	NA	barrnap:0.9
161c74678226fcaf41042842e069404b	4.1e-39	3.1e-100	NA	NA	barrnap:0.9
162d181739f229aee40fa3e7e54b3a76	1.2e-34	2.3e-105	NA	NA	barrnap:0.9
163f39805dd0d084ec6f9746420e9f55	3.2e-38	5.6e-95	8.3e-07	NA	barrnap:0.9
165b39131b5b219c0bf81fbb8344940e	6e-34	8.8e-103	NA	NA	barrnap:0.9
167aa1b94ade4ea0ee87475943e861d2	1.6e-36	1.5e-90	NA	NA	barrnap:0.9
16850a21e72247882c2e4f6e8ff2a04e	6.9e-40	1.3e-99	NA	NA	barrnap:0.9
168b7508ccef6e56d350397073c26697	6.7e-43	6e-102	NA	NA	barrnap:0.9
169378a68ea0dfcffad89a166f8435fe	1.3e-39	2e-102	2.2e-07	NA	barrnap:0.9
16999c44fdcd30c1fac3caaed75c2c65	6.2e-38	7.7e-100	NA	NA	barrnap:0.9
16b3be7f30f248711294681b7d4e33a1	9e-40	1.4e-103	NA	NA	barrnap:0.9
16bd04e50d7f1694b3ba63f3ea3228a1	1.1e-36	7.6e-101	NA	NA	barrnap:0.9
16db7f014cb696ebc071c80ac6c99030	4.2e-34	1.9e-94	8.1e-07	NA	barrnap:0.9
16e83a2257c95c5d65fc89e341526761	4.6e-35	7.5e-102	NA	NA	barrnap:0.9
175cba15d70c994233fa58a582217711	2.4e-35	8.7e-91	NA	NA	barrnap:0.9
1785799e84a41b125f2c467a03c958bd	1.4e-34	1.8e-90	NA	NA	barrnap:0.9
17ade2626aeaf591981a1ce42abd048e	1e-35	9e-103	NA	NA	barrnap:0.9
17bf911308e5abdc1ffd4fb4f1eff2a3	2.7e-38	2e-93	NA	NA	barrnap:0.9
17c0a76d09ddb0bf40984cf9a47ebfff	8.4e-34	7.6e-93	NA	NA	barrnap:0.9
17c8cbf9691a953f98041c2e94f3c1e9	2.4e-42	7.3e-103	NA	NA	barrnap:0.9
17e82719ca9e17e514a5e63eb84c7b0d	3.9e-36	1.7e-96	NA	NA	barrnap:0.9
17e8f557c793f2fb778b3acb73bcc5aa	4e-46	1.2e-105	1.2e-07	NA	barrnap:0.9
1802752e28d750cbfbc11e3e57f917ab	1.3e-34	2.9e-87	NA	NA	barrnap:0.9
180e1efd8d07883d672a3cf083504c8f	5.7e-44	1.3e-101	NA	NA	barrnap:0.9
18489a6c3635098f51e4187aabcd91ed	4.1e-36	6.4e-100	NA	NA	barrnap:0.9
185774c8b24c138f03516cbff1328ece	7.5e-39	1.8e-101	NA	NA	barrnap:0.9
186504ec13173634fbc9f2ed07f31b26	3.6e-38	1.3e-90	NA	NA	barrnap:0.9
18661fb149a6f00789a6837e0f97bc6e	3.4e-34	2.2e-96	NA	NA	barrnap:0.9
18b739dd16095b1117e8777e9c49cd97	6.4e-36	4.9e-89	NA	NA	barrnap:0.9
18bd5640bde80098cbe9a16f97e3b5f7	4.9e-35	1.3e-89	NA	NA	barrnap:0.9
18c0da5f75b919e7147219a472b7491f	8.6e-39	2.3e-99	NA	NA	barrnap:0.9
18d67edf17063a86d7d93300261c6eab	1.5e-34	4.2e-88	NA	NA	barrnap:0.9
18e9435ea7c0ec94fd7ccfe7ee728abe	4.8e-35	2.1e-103	NA	NA	barrnap:0.9
18f5767fffec8f4afea3e2a4f04d7006	1.2e-32	3.1e-97	NA	NA	barrnap:0.9
1920498461730ec34f45a8b3f8fd494e	4.7e-41	1.6e-100	NA	NA	barrnap:0.9
192ef063fae05cdd3c090ce790b2fefc	1.4e-38	4.2e-102	NA	NA	barrnap:0.9
194d252a2613af0df56590df8d55715e	4.9e-41	1e-103	NA	NA	barrnap:0.9
19521ba21cac47262361bd76f4d6f61f	1.6e-38	1.6e-98	NA	NA	barrnap:0.9
195c6a0e5f3ca35a6eb4a18f8bd767fc	6.9e-38	1.6e-101	NA	NA	barrnap:0.9
1967f023b611cb65cccae4ef2225e977	4.3e-35	1.9e-105	NA	NA	barrnap:0.9
196bd275180cc996836105ff73732a78	4.3e-37	4.9e-96	NA	NA	barrnap:0.9
19847876e406a175e70a637e6e686b7a	1.1e-37	2.5e-99	NA	NA	barrnap:0.9
19854d96526550be563673b70fdccb73	8.5e-35	4.3e-86	NA	NA	barrnap:0.9
198e66292571cc851b4277072763885e	1.3e-39	1.7e-100	NA	NA	barrnap:0.9
1993b6a31dcf285bfd508a079f2b6455	1.2e-39	9e-98	NA	NA	barrnap:0.9
19ae6cf6dd803f6bac4af5160325d057	1.1e-42	3.9e-94	NA	NA	barrnap:0.9
19c07593230f6151c5c213e857b38608	5.7e-36	2.1e-104	NA	NA	barrnap:0.9
19d4f10112b9c313b334e264ae77301b	2.1e-35	4.3e-91	NA	NA	barrnap:0.9
19e4ffd06469f2654ffb3c035da752ae	1.4e-41	4.2e-101	NA	NA	barrnap:0.9
19f9449cf41608c600257cb2b515bdb3	1e-37	1.5e-104	3.6e-07	NA	barrnap:0.9
1a020aa88284efc6b24be1fa08e77ecf	1.9e-40	7.2e-103	NA	NA	barrnap:0.9
1a14234e2430577dbd5c9f69f1997424	1e-36	2e-98	NA	NA	barrnap:0.9
1a28e9e9de69cb9232af3387bfe05f21	1.2e-41	2.2e-96	NA	NA	barrnap:0.9
1a2ea59e592deb3604f0a436fa801f96	3.3e-34	1.3e-98	NA	NA	barrnap:0.9
1a33411d74bb87ffea4caa366140a142	2.7e-39	6.2e-105	NA	NA	barrnap:0.9
1a3beb494369b2c3d104c8f7e897f6b3	1.2e-41	1.2e-92	NA	NA	barrnap:0.9
1a48e4df4fb526bd53cd5432c3c83f80	6.2e-39	4.4e-95	NA	NA	barrnap:0.9
1a55ff5173656f15872a5ba29f9140ea	1.1e-36	3.4e-100	NA	NA	barrnap:0.9
1a613a1919fbd6466d8754b5772274e0	1.6e-41	4.1e-102	NA	NA	barrnap:0.9
1a675579dcd293ac042e4ed512047595	1.4e-34	1.9e-94	NA	NA	barrnap:0.9
1aac7bba5f2f4d39b22a1b4898e1b747	4.9e-36	8.6e-100	NA	NA	barrnap:0.9
1ac0cbc24581ea3d56f99359df767830	1.3e-41	2.9e-102	NA	NA	barrnap:0.9
1acfd8c92811002b835273d01d98e691	4.3e-37	1.3e-99	NA	NA	barrnap:0.9
1af2633d1553c564d30601ad27659a3a	5.7e-36	1.1e-95	NA	NA	barrnap:0.9
1b0b9b537c0ce9aa047b36bbef875267	1e-39	1.3e-97	2.5e-07	NA	barrnap:0.9
1b12aaa7e5d3de94fa20b87c2364b909	9.6e-32	1.9e-94	NA	NA	barrnap:0.9
1b190c80cc26a9b010860b9a9d21dd36	9.7e-37	9.3e-103	NA	NA	barrnap:0.9
1b19faf3b033f3445b4bd7fb14343b86	8.9e-36	3.3e-95	NA	NA	barrnap:0.9
1b1aa17a8a4c98dd7795d23271a43c37	3.1e-38	9.7e-101	NA	NA	barrnap:0.9
1b21ca4da5fe4e77fbf02b9d36165006	1.7e-36	3.9e-88	NA	NA	barrnap:0.9
1b5560b31d4a5cf7743d56122c2efe7b	3.9e-40	2.3e-100	NA	NA	barrnap:0.9
1b674dd40b50b91a915d6bc75640150a	3.9e-34	5.2e-106	NA	NA	barrnap:0.9
1b6d7fe7c466528bd4454849526abd9c	5.6e-39	2.4e-98	NA	NA	barrnap:0.9
1b836fae02e7fe59d5253f2e1dd78eb4	4.5e-42	4.3e-101	NA	NA	barrnap:0.9
1b91dc60e8bb081063b654772eea22d4	5.2e-40	5.8e-103	NA	NA	barrnap:0.9
1b973c4dd901c0c8164fd33cf6a5b36d	8.7e-37	6.2e-96	NA	NA	barrnap:0.9
1b9745612b7360ed7357fb6f8e7803f7	3e-39	4.2e-103	NA	NA	barrnap:0.9
1ba68e9a6ea8cdb03dd84aae60c76c32	1.2e-38	3.3e-102	NA	NA	barrnap:0.9
1ba7f07a19204bc768b6747bf2110d02	2.7e-34	9.9e-102	6.4e-07	NA	barrnap:0.9
1bd2cdec3ef20a19e2c12a9bc9b5f511	5.6e-37	1e-97	NA	NA	barrnap:0.9
1be47594e2122ce3af06dd03a8bce106	2.6e-33	1.8e-99	NA	NA	barrnap:0.9
1bf1deed791ea1a49e9983f32f1ba1e3	4e-41	1.6e-100	3.6e-07	NA	barrnap:0.9
1c0911b4229eb274a44d1c1dc08a61cf	3.7e-35	3.2e-98	NA	NA	barrnap:0.9
1c0a359002b43e4e7ac8b0438fd628f1	8.8e-35	9.4e-98	NA	NA	barrnap:0.9
1c1b9e6b6560086c11a4c00c476f4ee2	7.4e-37	1.5e-89	NA	NA	barrnap:0.9
1c2536737dd6e2449d59fb1b53a3d7c8	4.9e-36	7.4e-105	NA	NA	barrnap:0.9
1c60113d1bbd08604e98cff140688605	1.3e-39	9.6e-99	NA	NA	barrnap:0.9
1c66248326db2a01d79b5c91d0e93719	1.7e-35	7.1e-90	NA	NA	barrnap:0.9
1c6a46644399621e7448607e1b1b8605	2.3e-35	6.3e-100	NA	NA	barrnap:0.9
1c79ac50b925dee9140bfc6bc34ca22b	1.9e-38	6.5e-103	NA	NA	barrnap:0.9
1c79c7f601b916b9dd1b1ca5fbbdcaa0	1.5e-36	8.8e-92	NA	NA	barrnap:0.9
1c7f5e16753f3e0b9d3f2768a9191edd	2.6e-37	4.6e-88	NA	NA	barrnap:0.9
1c7f6f29c7f3068f63d91c22c9191e96	5.4e-38	4e-106	NA	NA	barrnap:0.9
1ca8c190c2902ec368ff16438fcba381	5.5e-45	8.9e-102	NA	NA	barrnap:0.9
1ca90d27469f85d38c7e851d4c3a5850	4.8e-41	1.8e-100	NA	NA	barrnap:0.9
1cabbbeb99c7c2920357b67518d8192e	1.2e-35	1.2e-98	NA	NA	barrnap:0.9
1cbaf2e6ae7fba31e5c77f786ca6e94b	1e-34	6.6e-101	NA	NA	barrnap:0.9
1cc65e52adb943e9dd1262f341cd3508	7.9e-34	3.7e-92	NA	NA	barrnap:0.9
1ce1df7b028a457b78a6d659485c6796	5.7e-35	1.4e-103	NA	NA	barrnap:0.9
1cf46f600af06aacbb589ce177265117	3.9e-38	8.5e-101	NA	NA	barrnap:0.9
1cfb2ba76fdd18d0309228bc4ebf1984	2.3e-38	5.5e-98	NA	NA	barrnap:0.9
1d1bfd942b9be800945ada4786745a59	5.4e-42	3.7e-99	NA	NA	barrnap:0.9
1d224420b7ccc289bf2d7ec247e3e673	3.2e-32	6e-96	NA	NA	barrnap:0.9
1d2b15be2e5ed106039ea9dd666cb33c	5.2e-34	2.6e-103	7.7e-07	NA	barrnap:0.9
1d39512974b46b41efcf12fe34b9df4f	1.3e-39	5e-94	NA	NA	barrnap:0.9
1d45802d1cf72d952b5899edb9e6058c	4.1e-38	6.9e-100	NA	NA	barrnap:0.9
1d47071a45407ff41e06d6a2bc9314d7	5.4e-40	7.1e-99	NA	NA	barrnap:0.9
1d563f705c794f48f44c77d376ab030b	7.1e-40	2.8e-103	NA	NA	barrnap:0.9
1d5f57ec26544c7b3377bb1a00673593	5.5e-40	6.5e-100	NA	NA	barrnap:0.9
1d5fd42198a8ba932a4dff5e6ff8829a	1.3e-38	4e-100	NA	NA	barrnap:0.9
1d7054e5d4d521cb30c9a24f1c039bce	4.1e-32	1.8e-100	NA	NA	barrnap:0.9
1d7834c6774e38d56ed36b94d6a1b8e6	1.5e-36	2.7e-87	NA	NA	barrnap:0.9
1d92bcfb256203dab39741cf4046b43e	8.8e-34	8.8e-94	NA	NA	barrnap:0.9
1daddc48bedca84b65a8cfe0c4823325	1.6e-40	8.8e-106	NA	NA	barrnap:0.9
1daed554919d88e6020ae38b70f987c7	2.1e-35	6.4e-91	NA	NA	barrnap:0.9
1daf1061539c547e757632fd7db5ea06	4.1e-40	2.1e-100	NA	NA	barrnap:0.9
1db30a5e7675ac411270753df4be10f5	1e-35	4.1e-87	NA	NA	barrnap:0.9
1dc9cec47f5454ff08d18607cccc948f	4.6e-36	5.2e-96	NA	NA	barrnap:0.9
1dd57b21fded28816152c643c9cecd8a	1.6e-37	7.4e-103	NA	NA	barrnap:0.9
1e3b8d918a9d722a222d4c1ec4245633	8.6e-34	7.6e-95	NA	NA	barrnap:0.9
1e5edd94c0f40e82c86f8f5ce413c766	2.7e-34	1.3e-92	NA	NA	barrnap:0.9
1e6340eee3ad95eb00265dcacffe0cbf	4.2e-38	1e-102	NA	NA	barrnap:0.9
1e68731514f3198b7213ec11ba576a0e	3.5e-31	4.6e-99	NA	NA	barrnap:0.9
1e794590407b35ed9989b0caf001a0f2	5.5e-38	2.9e-106	NA	NA	barrnap:0.9
1e9f29b30a9a14fc8d38f7459a956b08	5e-40	6e-99	NA	NA	barrnap:0.9
1ea2da8463acf800651f89b7701aad72	8.4e-36	4.6e-98	NA	NA	barrnap:0.9
1eaca8fdb52d73f69a5415c3e4d428a5	3.7e-41	1.4e-99	NA	NA	barrnap:0.9
1ec7ba0ae9fc5655e7bc14864fb43f38	1.5e-40	8.9e-99	NA	NA	barrnap:0.9
1edd175cab5aabe3f174ac2bd33b8c97	1.6e-36	2.5e-96	NA	NA	barrnap:0.9
1ee5093b5984b00c74b4f361819fa06e	7.3e-39	4e-103	NA	NA	barrnap:0.9
1eeb8a4fb5a7e84986365cb6b3d1202f	2.5e-37	2.3e-101	NA	NA	barrnap:0.9
1f05307c4e621c2f51721a87d350d51a	7.3e-38	3.9e-97	NA	NA	barrnap:0.9
1f08fede080edba4a3c1a7327cd00515	1.7e-41	6.3e-103	NA	NA	barrnap:0.9
1f13797f2fe00d5eecccffb9c099af2c	7.3e-39	1.2e-92	NA	NA	barrnap:0.9
1f289920aa9dad3d970880a5080b6648	5e-33	2.6e-91	NA	NA	barrnap:0.9
1f40371d3cd4ba3f55dc21ff42f26b2f	1.9e-37	1.3e-99	NA	NA	barrnap:0.9
1f516ba4ecd6bec9c1eacca7943a665b	9.3e-38	2.4e-100	NA	NA	barrnap:0.9
1f6779ad4d8f6e6d5755fc61e0281ddd	1e-40	5.5e-105	NA	NA	barrnap:0.9
1f92f40cc48dc3c0478d26f6dbdf6c9d	5.3e-39	2.9e-101	NA	NA	barrnap:0.9
1fb9fd1e1014613709903e8ea721de15	1e-40	3.8e-97	NA	NA	barrnap:0.9
1fcdac14084cf66a2b2ab73126151de7	2.3e-38	8.1e-100	2e-08	NA	barrnap:0.9
1ff764b28599872ff291093e89079f79	3.2e-39	7.2e-100	NA	NA	barrnap:0.9
1ff81d3d6c29d666f9f0fd5e1028931e	8.1e-36	3.2e-96	NA	NA	barrnap:0.9
201d5bc83e13d23f177c6902194cec20	1.3e-39	2e-103	NA	NA	barrnap:0.9
201f43b971b7dd6e9f5fe849d2098eaa	3e-42	1.6e-94	NA	NA	barrnap:0.9
202903e930284c7f218ffca3a167555c	7.3e-36	4.4e-101	NA	NA	barrnap:0.9
204483df0f7dc8318672b9bd9c4bdd7f	1.2e-34	5.4e-96	NA	NA	barrnap:0.9
2045645b57d789110dd1a4ee6604840d	4e-25	1.7e-69	NA	NA	barrnap:0.9
2050cc6fc7c8007772fe52f80e495c40	2.3e-32	1.1e-92	NA	NA	barrnap:0.9
2052661947a66d03c4c28fc8264f9d95	1.9e-34	1.8e-96	NA	NA	barrnap:0.9
20584c61615abb1c7884ada4fcf605b6	1.6e-37	1.9e-91	NA	NA	barrnap:0.9
20623043e059d903483982b533311688	5.6e-42	7.5e-103	NA	NA	barrnap:0.9
208fcef61b31a835fd85397952a17c76	2.1e-36	2.2e-96	NA	NA	barrnap:0.9
209f88e82ae9027e27bb866535fca631	1.9e-40	8e-101	NA	NA	barrnap:0.9
20c29d6c5a0811c933645461fd3f97d4	1.6e-37	5.1e-89	NA	NA	barrnap:0.9
20d3e878612872d83a65c96794937f74	9.3e-43	2.2e-100	NA	NA	barrnap:0.9
20d92b4d2bcbb2746bada6aacfcae848	1.1e-37	2.2e-101	NA	NA	barrnap:0.9
20ed87d43610e41f90dd2400bd591b2b	1.4e-38	6.9e-92	NA	NA	barrnap:0.9
20ee65e127cfbfe1bd6fb8eaae896999	6.3e-33	1.6e-103	NA	NA	barrnap:0.9
20fea129e8d10bb146f6ae389365d306	1.6e-33	5.7e-94	NA	NA	barrnap:0.9
21146bce0fa4ef740b2d9f67c86cb1bf	1.7e-32	3.5e-90	NA	NA	barrnap:0.9
21247647009445b57ab7a37ad5c7c131	1.2e-37	4.4e-98	NA	NA	barrnap:0.9
212554cee1a467b65c01e3bda4b3f200	4.8e-39	5.8e-100	NA	NA	barrnap:0.9
212971464606820fc97ce95bdc7eba4d	1.2e-35	2.4e-93	NA	NA	barrnap:0.9
21305cb92b4d5e024b38f4d6c44ad6c3	3.7e-38	6.9e-92	NA	NA	barrnap:0.9
213466b1c81edb34bb0fccf0d7684577	2.4e-40	3.1e-94	NA	NA	barrnap:0.9
21377e6480bdf0bb2119148935b24e54	6.3e-33	5.8e-88	NA	NA	barrnap:0.9
21383857b520c459912d6ce101b6f534	6.3e-28	2.6e-95	NA	NA	barrnap:0.9
21436762d8b495fca7f8b5473cccfdf1	4.9e-36	3.1e-98	NA	NA	barrnap:0.9
214715bacb5a6e33766ebcc8af193026	6e-35	1.6e-103	NA	NA	barrnap:0.9
215056b2348c3223887b904ecbe4d1fc	3.2e-40	6.5e-103	NA	NA	barrnap:0.9
215f20c3696d1eb9b483a3e0395442e3	9.3e-42	6.7e-100	NA	NA	barrnap:0.9
2161ba3b06fb0c894374572b7ab1eb21	4.3e-36	6.5e-88	NA	NA	barrnap:0.9
216eb24ddd9020f263d61c48083ef62c	2.4e-41	6.4e-99	4e-07	NA	barrnap:0.9
219925fe316ff1333a9847ca041fe30b	2.3e-34	2.3e-96	NA	NA	barrnap:0.9
21a105e1972a3c7349e2f079a293ea2c	6.3e-39	3.8e-102	NA	NA	barrnap:0.9
21b08993157e1aa58a7b5e369c54f524	5.2e-37	1.2e-92	NA	NA	barrnap:0.9
21b8c0f2dcbc1caca544031199cc7898	8.3e-37	5.3e-104	NA	NA	barrnap:0.9
21bcea7302cfd6edbe8afe65af0e505a	3e-35	6.9e-99	NA	NA	barrnap:0.9
21c1649d92fde51270db045745f7bbff	1e-38	4e-103	NA	NA	barrnap:0.9
21ea45e1124ea4f1632b9ea004f90277	6.6e-33	1.3e-99	NA	NA	barrnap:0.9
21ed060eccd97ef04f3b9351f1a01237	1.1e-36	4.7e-95	NA	NA	barrnap:0.9
21fdfcc6902171982c532403bdd7f4c3	7.7e-37	5.7e-98	NA	NA	barrnap:0.9
2201791f017cd25e0b0ca4992c945a45	3e-42	7e-103	NA	NA	barrnap:0.9
220a0033c4fd2ebdb31703234ffbb7bf	1e-37	1.2e-103	NA	NA	barrnap:0.9
222d66d776db8c5ff64999f7c6441f68	2.7e-42	3e-101	NA	NA	barrnap:0.9
223acd29826621eaaa972cdfba0a3437	7.8e-41	4.1e-101	NA	NA	barrnap:0.9
223c643eed995ce8b969f7da663e5e32	2.1e-36	1.6e-100	2.7e-08	NA	barrnap:0.9
224594c9f88bb2005a680105ca0a85fc	1.5e-35	1e-97	NA	NA	barrnap:0.9
22586c18adff98a9b88c9086eb56dd95	4.3e-36	5.6e-98	NA	NA	barrnap:0.9
225c19925b29d96febaa370ad88ccc40	4.6e-35	6.1e-102	NA	NA	barrnap:0.9
225ef518c1afb13afcc2d3f953cb5861	2.3e-39	1e-105	NA	NA	barrnap:0.9
226e152c0498f2286f57400e488de5f4	1.6e-32	2.8e-100	NA	NA	barrnap:0.9
2285b7860238dad3838f6d00ae4c370c	1.9e-33	4e-97	NA	NA	barrnap:0.9
228941cc19d7cc76f8621d927c2134f5	7.5e-40	1.1e-100	3.6e-08	NA	barrnap:0.9
228ad7b1b4615581d820b71ebe723469	1.4e-36	6e-100	NA	NA	barrnap:0.9
22915079b1d0a59105398ce5e43baf35	2.9e-37	8.3e-103	NA	NA	barrnap:0.9
229bb580d0ae0f2ac35d8e8d9dd97af1	3.1e-40	1.1e-103	NA	NA	barrnap:0.9
22b268a12a808ea31909b5883ef66ddd	1e-37	8.8e-99	NA	NA	barrnap:0.9
22b929eff6f879afd31e43863bc7c4fe	2.7e-37	1.2e-98	5e-07	NA	barrnap:0.9
22c05477793d413d310fdbc124fd1542	1.2e-35	1.6e-96	NA	NA	barrnap:0.9
22ccac8d9bb739f88efcab9d2ce51bd9	1.8e-35	1.4e-98	NA	NA	barrnap:0.9
22eec5d1c246a6d2d45f3e455f0ce359	3.6e-37	2.4e-96	NA	NA	barrnap:0.9
230a30e848120d27c3452ea8211d277f	2.4e-42	8.2e-108	NA	NA	barrnap:0.9
230e8e9eb934219ecfaaebeb6c5080af	1.6e-36	9.2e-90	NA	NA	barrnap:0.9
231c20aa50fc28149a1935252eae7f5b	1.3e-38	4.6e-102	NA	NA	barrnap:0.9
234ea8981736dc033c25df7e1c73b571	2.1e-40	5.8e-103	NA	NA	barrnap:0.9
2351d1057be6a9f041920a257a0154a4	2.6e-41	5.2e-100	NA	NA	barrnap:0.9
236340e514ce759f474c0f5eb51fc01b	7.6e-41	6.2e-102	NA	NA	barrnap:0.9
236bb3feebaecb71734bc5febf9a4419	2.1e-42	1.4e-102	NA	NA	barrnap:0.9
236e4112edab31bc358b74856384833d	2e-33	1.5e-98	NA	NA	barrnap:0.9
236f690603e412956fd8e1fe021299bc	1.4e-40	2e-100	NA	NA	barrnap:0.9
23732196c76fcf49fd2fff30e65fb957	3.8e-41	9.5e-99	NA	NA	barrnap:0.9
237bf0205d960b962df7fdae4c4bfda4	1.7e-38	6.5e-93	NA	NA	barrnap:0.9
2387f156688c0210ef64bdb9a671dc4b	8.9e-41	7.3e-100	NA	NA	barrnap:0.9
238a04f232c1f1b230bde7f2184b8e67	1.8e-40	1.7e-101	NA	NA	barrnap:0.9
238e1dd03080f33c38106d760c691f27	2.1e-34	2.2e-90	NA	NA	barrnap:0.9
239a693a3e61c35d13d9c57cb1f8ae46	1.3e-35	2.4e-103	NA	NA	barrnap:0.9
23bbe3a294e2f9fc73a21dde5a093caf	7.4e-38	2.1e-102	NA	NA	barrnap:0.9
23ce1be7cfde2997fc37f2185dc2ce02	7.7e-42	4.8e-104	NA	NA	barrnap:0.9
23d30b9612104ce19048a698dd3d16a1	1.4e-37	7e-100	1.4e-07	NA	barrnap:0.9
23e8bfcbeafe2b26601e0daad5f6c243	9e-38	2.9e-92	NA	NA	barrnap:0.9
23e9ac5489bf80b9edd37ace76be089f	2.4e-34	3.7e-98	NA	NA	barrnap:0.9
23eca87d578f0e25cd33d13d0cc295fb	8.6e-39	9.1e-103	NA	NA	barrnap:0.9
23f2028fa66e2c0dc36e9b42d49fdaeb	1.3e-39	2.6e-102	2.3e-07	NA	barrnap:0.9
